Date,Quadrat,Blue,Green,Red,NIR,Id,Block,Plot,Rotation,Trt,Canopy,Sev_Jul_27,Sev_Aug_5,Sev_Aug_15,Sev_Aug_22,Sev_Aug_29,Sev_Sep_06,Inc_Jul_27,Inc_Aug_5,Inc_Aug_15,Inc_Aug_22,Inc_Aug_29,Inc_Sep_06,SDS,Shape_Length,Shape_Area,NDVI
8/4/2016,2107,2245,1792,1300,2914,0,2,21,S4,Phoenix,2107,0,0,0,20,30,35,0,0,0,1.25,5,5,0,35.4746,78.5806725,0.383009018
8/4/2016,2107,2252,1800,1308,2989,0,2,21,S4,Phoenix,2107,0,0,0,20,30,35,0,0,0,1.25,5,5,0,35.4746,78.5806725,0.391203165
8/4/2016,2107,2257,1808,1312,2985,0,2,21,S4,Phoenix,2107,0,0,0,20,30,35,0,0,0,1.25,5,5,0,35.4746,78.5806725,0.389341401
8/4/2016,2107,2256,1805,1311,2971,0,2,21,S4,Phoenix,2107,0,0,0,20,30,35,0,0,0,1.25,5,5,0,35.4746,78.5806725,0.387669313
8/4/2016,2107,2239,1794,1297,2949,0,2,21,S4,Phoenix,2107,0,0,0,20,30,35,0,0,0,1.25,5,5,0,35.4746,78.5806725,0.389072068
8/4/2016,2108,2272,1835,1306,2909,0,2,21,S4,Phoenix,2108,0,0,0,0,0,30,0,0,0,0,0,3.125,0,35.4748,78.58158625,0.380308422
8/4/2016,2108,2300,1829,1312,2890,0,2,21,S4,Phoenix,2108,0,0,0,0,0,30,0,0,0,0,0,3.125,0,35.4748,78.58158625,0.375535459
8/4/2016,2108,2340,1829,1328,2861,0,2,21,S4,Phoenix,2108,0,0,0,0,0,30,0,0,0,0,0,3.125,0,35.4748,78.58158625,0.365958463
8/4/2016,2108,2345,1821,1326,2907,0,2,21,S4,Phoenix,2108,0,0,0,0,0,30,0,0,0,0,0,3.125,0,35.4748,78.58158625,0.373493976
8/4/2016,2108,2251,1823,1299,2925,0,2,21,S4,Phoenix,2108,0,0,0,0,0,30,0,0,0,0,0,3.125,0,35.4748,78.58158625,0.384943182
8/4/2016,2108,2270,1815,1306,2916,0,2,21,S4,Phoenix,2108,0,0,0,0,0,30,0,0,0,0,0,3.125,0,35.4748,78.58158625,0.38133586
8/4/2016,2108,2286,1803,1305,2879,0,2,21,S4,Phoenix,2108,0,0,0,0,0,30,0,0,0,0,0,3.125,0,35.4748,78.58158625,0.376195029
8/4/2016,2108,2299,1797,1302,2863,0,2,21,S4,Phoenix,2108,0,0,0,0,0,30,0,0,0,0,0,3.125,0,35.4748,78.58158625,0.374789916
8/4/2016,2109,2258,1841,1320,2884,0,2,21,S4,Phoenix,2109,0,0,0,0,30,45,0,0,0,0,2.5,25,1,35.4748,78.58158625,0.372026641
8/4/2016,2109,2280,1835,1326,2881,0,2,21,S4,Phoenix,2109,0,0,0,0,30,45,0,0,0,0,2.5,25,1,35.4748,78.58158625,0.369622058
8/4/2016,2109,2285,1823,1321,2889,0,2,21,S4,Phoenix,2109,0,0,0,0,30,45,0,0,0,0,2.5,25,1,35.4748,78.58158625,0.372446556
8/4/2016,2109,2259,1803,1303,2915,0,2,21,S4,Phoenix,2109,0,0,0,0,30,45,0,0,0,0,2.5,25,1,35.4748,78.58158625,0.382171645
8/4/2016,2109,2265,1825,1311,2890,0,2,21,S4,Phoenix,2109,0,0,0,0,30,45,0,0,0,0,2.5,25,1,35.4748,78.58158625,0.37586289
8/4/2016,2109,2289,1819,1314,2885,0,2,21,S4,Phoenix,2109,0,0,0,0,30,45,0,0,0,0,2.5,25,1,35.4748,78.58158625,0.374136699
8/4/2016,2109,2311,1815,1313,2901,0,2,21,S4,Phoenix,2109,0,0,0,0,30,45,0,0,0,0,2.5,25,1,35.4748,78.58158625,0.376839108
8/4/2016,2109,2299,1813,1313,2965,0,2,21,S4,Phoenix,2109,0,0,0,0,30,45,0,0,0,0,2.5,25,1,35.4748,78.58158625,0.386161758
8/4/2016,2109,2282,1831,1312,2895,0,2,21,S4,Phoenix,2109,0,0,0,0,30,45,0,0,0,0,2.5,25,1,35.4748,78.58158625,0.376277633
8/4/2016,2109,2305,1826,1311,2876,0,2,21,S4,Phoenix,2109,0,0,0,0,30,45,0,0,0,0,2.5,25,1,35.4748,78.58158625,0.373775973
8/4/2016,2109,2342,1826,1318,2878,0,2,21,S4,Phoenix,2109,0,0,0,0,30,45,0,0,0,0,2.5,25,1,35.4748,78.58158625,0.37178265
8/4/2016,2109,2356,1839,1346,2957,0,2,21,S4,Phoenix,2109,0,0,0,0,30,45,0,0,0,0,2.5,25,1,35.4748,78.58158625,0.37438996
8/4/2016,2110,2224,1820,1308,2833,0,2,21,S4,Phoenix,2110,0,0,0,0,50,55,0,0,0,0,3.125,35,1,35.4748,78.58158625,0.368268534
8/4/2016,2110,2245,1822,1320,2826,0,2,21,S4,Phoenix,2110,0,0,0,0,50,55,0,0,0,0,3.125,35,1,35.4748,78.58158625,0.363241679
8/4/2016,2110,2268,1835,1327,2828,0,2,21,S4,Phoenix,2110,0,0,0,0,50,55,0,0,0,0,3.125,35,1,35.4748,78.58158625,0.361251504
8/4/2016,2110,2288,1853,1345,2833,0,2,21,S4,Phoenix,2110,0,0,0,0,50,55,0,0,0,0,3.125,35,1,35.4748,78.58158625,0.356151269
8/4/2016,2110,2250,1854,1332,2846,0,2,21,S4,Phoenix,2110,0,0,0,0,50,55,0,0,0,0,3.125,35,1,35.4748,78.58158625,0.362374342
8/4/2016,2110,2255,1850,1337,2837,0,2,21,S4,Phoenix,2110,0,0,0,0,50,55,0,0,0,0,3.125,35,1,35.4748,78.58158625,0.359367513
8/4/2016,2110,2268,1856,1349,2836,0,2,21,S4,Phoenix,2110,0,0,0,0,50,55,0,0,0,0,3.125,35,1,35.4748,78.58158625,0.355316607
8/4/2016,2110,2281,1852,1345,2844,0,2,21,S4,Phoenix,2110,0,0,0,0,50,55,0,0,0,0,3.125,35,1,35.4748,78.58158625,0.357841967
8/4/2016,2110,2245,1853,1323,2867,0,2,21,S4,Phoenix,2110,0,0,0,0,50,55,0,0,0,0,3.125,35,1,35.4748,78.58158625,0.36849642
8/4/2016,2110,2255,1850,1331,2859,0,2,21,S4,Phoenix,2110,0,0,0,0,50,55,0,0,0,0,3.125,35,1,35.4748,78.58158625,0.364677804
8/4/2016,2110,2276,1847,1337,2855,0,2,21,S4,Phoenix,2110,0,0,0,0,50,55,0,0,0,0,3.125,35,1,35.4748,78.58158625,0.362118321
8/4/2016,2110,2267,1829,1322,2861,0,2,21,S4,Phoenix,2110,0,0,0,0,50,55,0,0,0,0,3.125,35,1,35.4748,78.58158625,0.367917762
8/4/2016,2111,2297,1848,1343,2814,0,2,21,S4,Glyphosate,2111,0,0,5,10,30,45,0,0,1.25,3.125,6.25,75,1,35.4748,78.58158625,0.353860957
8/4/2016,2111,2299,1829,1335,2784,0,2,21,S4,Glyphosate,2111,0,0,5,10,30,45,0,0,1.25,3.125,6.25,75,1,35.4748,78.58158625,0.351784414
8/4/2016,2111,2274,1805,1321,2758,0,2,21,S4,Glyphosate,2111,0,0,5,10,30,45,0,0,1.25,3.125,6.25,75,1,35.4748,78.58158625,0.352292228
8/4/2016,2111,2283,1833,1333,2837,0,2,21,S4,Glyphosate,2111,0,0,5,10,30,45,0,0,1.25,3.125,6.25,75,1,35.4748,78.58158625,0.360671463
8/4/2016,2111,2279,1803,1320,2807,0,2,21,S4,Glyphosate,2111,0,0,5,10,30,45,0,0,1.25,3.125,6.25,75,1,35.4748,78.58158625,0.360310153
8/4/2016,2111,2260,1786,1309,2782,0,2,21,S4,Glyphosate,2111,0,0,5,10,30,45,0,0,1.25,3.125,6.25,75,1,35.4748,78.58158625,0.360058665
8/4/2016,2111,2254,1803,1304,2849,0,2,21,S4,Glyphosate,2111,0,0,5,10,30,45,0,0,1.25,3.125,6.25,75,1,35.4748,78.58158625,0.372020226
8/4/2016,2111,2251,1790,1306,2813,0,2,21,S4,Glyphosate,2111,0,0,5,10,30,45,0,0,1.25,3.125,6.25,75,1,35.4748,78.58158625,0.365865501
8/4/2016,2111,2260,1790,1304,2790,0,2,21,S4,Glyphosate,2111,0,0,5,10,30,45,0,0,1.25,3.125,6.25,75,1,35.4748,78.58158625,0.3629702
8/4/2016,2112,2224,1801,1308,2895,0,2,21,S4,Glyphosate,2112,0,0,0,15,30,60,0,0,0,1.25,12.5,72,1,35.4748,78.58158625,0.377587438
8/4/2016,2112,2218,1801,1308,2825,0,2,21,S4,Glyphosate,2112,0,0,0,15,30,60,0,0,0,1.25,12.5,72,1,35.4748,78.58158625,0.367045729
8/4/2016,2112,2256,1818,1318,2780,0,2,21,S4,Glyphosate,2112,0,0,0,15,30,60,0,0,0,1.25,12.5,72,1,35.4748,78.58158625,0.356759395
8/4/2016,2112,2252,1814,1313,2982,0,2,21,S4,Glyphosate,2112,0,0,0,15,30,60,0,0,0,1.25,12.5,72,1,35.4748,78.58158625,0.388591385
8/4/2016,2112,2228,1816,1300,2888,0,2,21,S4,Glyphosate,2112,0,0,0,15,30,60,0,0,0,1.25,12.5,72,1,35.4748,78.58158625,0.379178606
8/4/2016,2112,2241,1824,1305,2781,0,2,21,S4,Glyphosate,2112,0,0,0,15,30,60,0,0,0,1.25,12.5,72,1,35.4748,78.58158625,0.36123348
8/4/2016,2112,2301,1827,1327,3051,0,2,21,S4,Glyphosate,2112,0,0,0,15,30,60,0,0,0,1.25,12.5,72,1,35.4748,78.58158625,0.393787117
8/4/2016,2112,2233,1814,1305,2999,0,2,21,S4,Glyphosate,2112,0,0,0,15,30,60,0,0,0,1.25,12.5,72,1,35.4748,78.58158625,0.393587361
8/4/2016,2112,2219,1811,1296,2841,0,2,21,S4,Glyphosate,2112,0,0,0,15,30,60,0,0,0,1.25,12.5,72,1,35.4748,78.58158625,0.373459028
8/4/2016,2113,2304,1803,1304,3032,0,2,21,S4,Glyphosate,2113,0,0,5,15,30,65,0,0,1.25,3.75,6.25,70,1,35.4748,78.58158625,0.398523985
8/4/2016,2113,2251,1801,1299,3070,0,2,21,S4,Glyphosate,2113,0,0,5,15,30,65,0,0,1.25,3.75,6.25,70,1,35.4748,78.58158625,0.405355917
8/4/2016,2113,2218,1793,1283,2921,0,2,21,S4,Glyphosate,2113,0,0,5,15,30,65,0,0,1.25,3.75,6.25,70,1,35.4748,78.58158625,0.389628925
8/4/2016,2113,2292,1802,1310,2942,0,2,21,S4,Glyphosate,2113,0,0,5,15,30,65,0,0,1.25,3.75,6.25,70,1,35.4748,78.58158625,0.383819379
8/4/2016,2113,2255,1798,1299,3014,0,2,21,S4,Glyphosate,2113,0,0,5,15,30,65,0,0,1.25,3.75,6.25,70,1,35.4748,78.58158625,0.397635057
8/4/2016,2113,2222,1790,1284,2954,0,2,21,S4,Glyphosate,2113,0,0,5,15,30,65,0,0,1.25,3.75,6.25,70,1,35.4748,78.58158625,0.394053799
8/4/2016,2114,2262,1794,1300,2881,0,2,21,S4,Glyphosate,2114,0,0,5,15,15,60,0,0,3.125,5,2.5,30,1,35.4746,78.5806725,0.378139201
8/4/2016,2114,2234,1788,1288,2927,0,2,21,S4,Glyphosate,2114,0,0,5,15,15,60,0,0,3.125,5,2.5,30,1,35.4746,78.5806725,0.388849348
8/4/2016,2114,2211,1781,1279,2918,0,2,21,S4,Glyphosate,2114,0,0,5,15,15,60,0,0,3.125,5,2.5,30,1,35.4746,78.5806725,0.390517036
8/4/2016,2114,2226,1787,1291,2882,0,2,21,S4,Glyphosate,2114,0,0,5,15,15,60,0,0,3.125,5,2.5,30,1,35.4746,78.5806725,0.381260484
8/4/2016,2114,2198,1777,1278,2881,0,2,21,S4,Glyphosate,2114,0,0,5,15,15,60,0,0,3.125,5,2.5,30,1,35.4746,78.5806725,0.38542919
8/4/2016,2114,2191,1769,1271,2862,0,2,21,S4,Glyphosate,2114,0,0,5,15,15,60,0,0,3.125,5,2.5,30,1,35.4746,78.5806725,0.384950399
8/4/2016,2114,2217,1792,1294,2917,0,2,21,S4,Glyphosate,2114,0,0,5,15,15,60,0,0,3.125,5,2.5,30,1,35.4746,78.5806725,0.38541914
8/4/2016,2114,2200,1783,1289,2888,0,2,21,S4,Glyphosate,2114,0,0,5,15,15,60,0,0,3.125,5,2.5,30,1,35.4746,78.5806725,0.38281063
8/4/2016,2114,2179,1761,1267,2848,0,2,21,S4,Glyphosate,2114,0,0,5,15,15,60,0,0,3.125,5,2.5,30,1,35.4746,78.5806725,0.384204131
8/4/2016,2115,2221,1803,1303,2949,0,2,21,S4,Glyphosate,2115,0,0,5,10,15,60,0,0,1.875,3.125,9.375,57,1,35.4748,78.58158625,0.387111947
8/4/2016,2115,2186,1783,1274,2913,0,2,21,S4,Glyphosate,2115,0,0,5,10,15,60,0,0,1.875,3.125,9.375,57,1,35.4748,78.58158625,0.391449725
8/4/2016,2115,2165,1759,1254,2866,0,2,21,S4,Glyphosate,2115,0,0,5,10,15,60,0,0,1.875,3.125,9.375,57,1,35.4748,78.58158625,0.391262136
8/4/2016,2115,2228,1809,1284,2975,0,2,21,S4,Glyphosate,2115,0,0,5,10,15,60,0,0,1.875,3.125,9.375,57,1,35.4748,78.58158625,0.397041559
8/4/2016,2115,2220,1818,1283,2932,0,2,21,S4,Glyphosate,2115,0,0,5,10,15,60,0,0,1.875,3.125,9.375,57,1,35.4748,78.58158625,0.391221827
8/4/2016,2115,2231,1817,1292,2882,0,2,21,S4,Glyphosate,2115,0,0,5,10,15,60,0,0,1.875,3.125,9.375,57,1,35.4748,78.58158625,0.380929564
8/4/2016,2115,2253,1835,1298,2992,0,2,21,S4,Glyphosate,2115,0,0,5,10,15,60,0,0,1.875,3.125,9.375,57,1,35.4748,78.58158625,0.394871795
8/4/2016,2115,2251,1850,1303,2954,0,2,21,S4,Glyphosate,2115,0,0,5,10,15,60,0,0,1.875,3.125,9.375,57,1,35.4748,78.58158625,0.387831806
8/4/2016,2115,2224,1824,1283,2899,0,2,21,S4,Glyphosate,2115,0,0,5,10,15,60,0,0,1.875,3.125,9.375,57,1,35.4748,78.58158625,0.386417982
8/4/2016,2116,2251,1834,1290,3009,0,2,21,S4,Glyphosate,2116,0,0,5,10,30,70,0,0,0.625,6.25,9.375,80,1,35.4748,78.58158625,0.399860433
8/4/2016,2116,2210,1814,1265,2971,0,2,21,S4,Glyphosate,2116,0,0,5,10,30,70,0,0,0.625,6.25,9.375,80,1,35.4748,78.58158625,0.402738432
8/4/2016,2116,2219,1809,1267,2915,0,2,21,S4,Glyphosate,2116,0,0,5,10,30,70,0,0,0.625,6.25,9.375,80,1,35.4748,78.58158625,0.394069823
8/4/2016,2116,2230,1816,1277,3024,0,2,21,S4,Glyphosate,2116,0,0,5,10,30,70,0,0,0.625,6.25,9.375,80,1,35.4748,78.58158625,0.406184608
8/4/2016,2116,2240,1814,1274,2980,0,2,21,S4,Glyphosate,2116,0,0,5,10,30,70,0,0,0.625,6.25,9.375,80,1,35.4748,78.58158625,0.401034321
8/4/2016,2116,2249,1808,1275,2928,0,2,21,S4,Glyphosate,2116,0,0,5,10,30,70,0,0,0.625,6.25,9.375,80,1,35.4748,78.58158625,0.393290507
8/4/2016,2116,2236,1817,1280,3029,0,2,21,S4,Glyphosate,2116,0,0,5,10,30,70,0,0,0.625,6.25,9.375,80,1,35.4748,78.58158625,0.405894639
8/4/2016,2116,2252,1818,1288,2980,0,2,21,S4,Glyphosate,2116,0,0,5,10,30,70,0,0,0.625,6.25,9.375,80,1,35.4748,78.58158625,0.396438613
8/4/2016,2116,2268,1812,1288,2924,0,2,21,S4,Glyphosate,2116,0,0,5,10,30,70,0,0,0.625,6.25,9.375,80,1,35.4748,78.58158625,0.388414055
8/4/2016,2117,2184,1792,1247,3008,0,2,21,S4,Glyphosate,2117,0,0,5,10,25,60,0,0,6.25,6.25,31.25,70,1,35.4748,78.58158625,0.41386604
8/4/2016,2117,2220,1801,1273,2967,0,2,21,S4,Glyphosate,2117,0,0,5,10,25,60,0,0,6.25,6.25,31.25,70,1,35.4748,78.58158625,0.399528302
8/4/2016,2117,2249,1799,1277,2907,0,2,21,S4,Glyphosate,2117,0,0,5,10,25,60,0,0,6.25,6.25,31.25,70,1,35.4748,78.58158625,0.38957935
8/4/2016,2117,2183,1779,1250,2973,0,2,21,S4,Glyphosate,2117,0,0,5,10,25,60,0,0,6.25,6.25,31.25,70,1,35.4748,78.58158625,0.408003789
8/4/2016,2117,2217,1786,1269,2938,0,2,21,S4,Glyphosate,2117,0,0,5,10,25,60,0,0,6.25,6.25,31.25,70,1,35.4748,78.58158625,0.396719753
8/4/2016,2117,2233,1782,1262,2883,0,2,21,S4,Glyphosate,2117,0,0,5,10,25,60,0,0,6.25,6.25,31.25,70,1,35.4748,78.58158625,0.391073583
8/4/2016,2117,2225,1786,1273,2939,0,2,21,S4,Glyphosate,2117,0,0,5,10,25,60,0,0,6.25,6.25,31.25,70,1,35.4748,78.58158625,0.395536562
8/4/2016,2117,2271,1804,1295,2899,0,2,21,S4,Glyphosate,2117,0,0,5,10,25,60,0,0,6.25,6.25,31.25,70,1,35.4748,78.58158625,0.382451121
8/4/2016,2117,2256,1790,1273,2850,0,2,21,S4,Glyphosate,2117,0,0,5,10,25,60,0,0,6.25,6.25,31.25,70,1,35.4748,78.58158625,0.382488479
8/4/2016,2118,2264,1808,1283,2901,0,2,21,S4,Glyphosate,2118,0,0,0,25,30,75,0,0,0,30,43.75,88,1,35.4748,78.58158625,0.386711281
8/4/2016,2118,2274,1804,1280,2858,0,2,21,S4,Glyphosate,2118,0,0,0,25,30,75,0,0,0,30,43.75,88,1,35.4748,78.58158625,0.381343644
8/4/2016,2118,2261,1791,1268,2812,0,2,21,S4,Glyphosate,2118,0,0,0,25,30,75,0,0,0,30,43.75,88,1,35.4748,78.58158625,0.378431373
8/4/2016,2118,2245,1810,1271,2862,0,2,21,S4,Glyphosate,2118,0,0,0,25,30,75,0,0,0,30,43.75,88,1,35.4748,78.58158625,0.384950399
8/4/2016,2118,2250,1797,1268,2819,0,2,21,S4,Glyphosate,2118,0,0,0,25,30,75,0,0,0,30,43.75,88,1,35.4748,78.58158625,0.379495963
8/4/2016,2118,2245,1787,1267,2774,0,2,21,S4,Glyphosate,2118,0,0,0,25,30,75,0,0,0,30,43.75,88,1,35.4748,78.58158625,0.372927493
8/4/2016,2118,2234,1803,1266,2829,0,2,21,S4,Glyphosate,2118,0,0,0,25,30,75,0,0,0,30,43.75,88,1,35.4748,78.58158625,0.381684982
8/4/2016,2118,2239,1795,1268,2787,0,2,21,S4,Glyphosate,2118,0,0,0,25,30,75,0,0,0,30,43.75,88,1,35.4748,78.58158625,0.37459926
8/4/2016,2118,2247,1794,1272,2738,0,2,21,S4,Glyphosate,2118,0,0,0,25,30,75,0,0,0,30,43.75,88,1,35.4748,78.58158625,0.365586035
8/4/2016,2119,2238,1807,1272,2807,0,2,21,S4,Glyphosate,2119,0,0,0,0,0,30,0,0,0,0,0,12,1,35.4748,78.58158625,0.376317725
8/4/2016,2119,2245,1806,1277,2762,0,2,21,S4,Glyphosate,2119,0,0,0,0,0,30,0,0,0,0,0,12,1,35.4748,78.58158625,0.367665264
8/4/2016,2119,2244,1798,1274,2706,0,2,21,S4,Glyphosate,2119,0,0,0,0,0,30,0,0,0,0,0,12,1,35.4748,78.58158625,0.359798995
8/4/2016,2119,2240,1813,1277,2788,0,2,21,S4,Glyphosate,2119,0,0,0,0,0,30,0,0,0,0,0,12,1,35.4748,78.58158625,0.371709717
8/4/2016,2119,2239,1807,1275,2740,0,2,21,S4,Glyphosate,2119,0,0,0,0,0,30,0,0,0,0,0,12,1,35.4748,78.58158625,0.364881694
8/4/2016,2119,2243,1801,1275,2683,0,2,21,S4,Glyphosate,2119,0,0,0,0,0,30,0,0,0,0,0,12,1,35.4748,78.58158625,0.35573522
8/4/2016,2119,2237,1814,1276,2773,0,2,21,S4,Glyphosate,2119,0,0,0,0,0,30,0,0,0,0,0,12,1,35.4748,78.58158625,0.369720919
8/4/2016,2119,2240,1808,1277,2719,0,2,21,S4,Glyphosate,2119,0,0,0,0,0,30,0,0,0,0,0,12,1,35.4748,78.58158625,0.360860861
8/4/2016,2119,2245,1803,1276,2666,0,2,21,S4,Glyphosate,2119,0,0,0,0,0,30,0,0,0,0,0,12,1,35.4748,78.58158625,0.352612887
8/4/2016,2120,2231,1811,1278,2764,0,2,21,S4,Glyphosate,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4748,78.58158627,0.367639782
8/4/2016,2120,2237,1807,1277,2711,0,2,21,S4,Glyphosate,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4748,78.58158627,0.359578736
8/4/2016,2120,2241,1802,1275,2662,0,2,21,S4,Glyphosate,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4748,78.58158627,0.352298705
8/4/2016,2120,2212,1799,1264,2762,0,2,21,S4,Glyphosate,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4748,78.58158627,0.37208147
8/4/2016,2120,2232,1805,1275,2713,0,2,21,S4,Glyphosate,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4748,78.58158627,0.360581745
8/4/2016,2120,2245,1804,1276,2663,0,2,21,S4,Glyphosate,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4748,78.58158627,0.352119827
8/4/2016,2120,2216,1795,1260,2753,0,2,21,S4,Glyphosate,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4748,78.58158627,0.372040867
8/4/2016,2120,2244,1807,1279,2716,0,2,21,S4,Glyphosate,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4748,78.58158627,0.359699625
8/4/2016,2120,2258,1810,1281,2664,0,2,21,S4,Glyphosate,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4748,78.58158627,0.350570342
8/4/2016,2601,2242,1792,1255,2440,0,2,26,S3,Glyphosate,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4748,78.58158627,0.320703654
8/4/2016,2601,2224,1773,1252,2464,0,2,26,S3,Glyphosate,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4748,78.58158627,0.326157158
8/4/2016,2601,2220,1771,1255,2486,0,2,26,S3,Glyphosate,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4748,78.58158627,0.329056402
8/4/2016,2601,2234,1789,1258,2445,0,2,26,S3,Glyphosate,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4748,78.58158627,0.320550905
8/4/2016,2601,2222,1774,1258,2464,0,2,26,S3,Glyphosate,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4748,78.58158627,0.324019344
8/4/2016,2601,2218,1771,1261,2483,0,2,26,S3,Glyphosate,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4748,78.58158627,0.326388889
8/4/2016,2601,2225,1792,1262,2450,0,2,26,S3,Glyphosate,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4748,78.58158627,0.320043103
8/4/2016,2601,2236,1794,1274,2465,0,2,26,S3,Glyphosate,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4748,78.58158627,0.318534367
8/4/2016,2601,2237,1792,1280,2479,0,2,26,S3,Glyphosate,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4748,78.58158627,0.318967811
8/4/2016,2602,2233,1777,1232,2456,0,2,26,S3,Glyphosate,2602,0,0,0,0,0,5,0,0,0,0,0,3.125,0,35.4748,78.58158625,0.331887202
8/4/2016,2602,2227,1776,1235,2492,0,2,26,S3,Glyphosate,2602,0,0,0,0,0,5,0,0,0,0,0,3.125,0,35.4748,78.58158625,0.337268581
8/4/2016,2602,2208,1765,1230,2528,0,2,26,S3,Glyphosate,2602,0,0,0,0,0,5,0,0,0,0,0,3.125,0,35.4748,78.58158625,0.345396487
8/4/2016,2602,2230,1779,1235,2444,0,2,26,S3,Glyphosate,2602,0,0,0,0,0,5,0,0,0,0,0,3.125,0,35.4748,78.58158625,0.328621908
8/4/2016,2602,2233,1780,1243,2477,0,2,26,S3,Glyphosate,2602,0,0,0,0,0,5,0,0,0,0,0,3.125,0,35.4748,78.58158625,0.33172043
8/4/2016,2602,2227,1778,1249,2507,0,2,26,S3,Glyphosate,2602,0,0,0,0,0,5,0,0,0,0,0,3.125,0,35.4748,78.58158625,0.334930777
8/4/2016,2602,2246,1794,1248,2439,0,2,26,S3,Glyphosate,2602,0,0,0,0,0,5,0,0,0,0,0,3.125,0,35.4748,78.58158625,0.323026851
8/4/2016,2602,2239,1784,1251,2467,0,2,26,S3,Glyphosate,2602,0,0,0,0,0,5,0,0,0,0,0,3.125,0,35.4748,78.58158625,0.327057558
8/4/2016,2602,2203,1766,1239,2493,0,2,26,S3,Glyphosate,2602,0,0,0,0,0,5,0,0,0,0,0,3.125,0,35.4748,78.58158625,0.336012862
8/4/2016,2603,2220,1762,1234,2521,0,2,26,S3,Glyphosate,2603,0,0,0,0,0,35,0,0,0,0,0,30,1,35.4748,78.58158625,0.342743009
8/4/2016,2603,2217,1757,1233,2563,0,2,26,S3,Glyphosate,2603,0,0,0,0,0,35,0,0,0,0,0,30,1,35.4748,78.58158625,0.350368809
8/4/2016,2603,2210,1758,1227,2598,0,2,26,S3,Glyphosate,2603,0,0,0,0,0,35,0,0,0,0,0,30,1,35.4748,78.58158625,0.358431373
8/4/2016,2603,2221,1765,1229,2496,0,2,26,S3,Glyphosate,2603,0,0,0,0,0,35,0,0,0,0,0,30,1,35.4748,78.58158625,0.340134228
8/4/2016,2603,2218,1765,1229,2538,0,2,26,S3,Glyphosate,2603,0,0,0,0,0,35,0,0,0,0,0,30,1,35.4748,78.58158625,0.347491372
8/4/2016,2603,2258,1797,1254,2576,0,2,26,S3,Glyphosate,2603,0,0,0,0,0,35,0,0,0,0,0,30,1,35.4748,78.58158625,0.345169713
8/4/2016,2603,2236,1776,1232,2473,0,2,26,S3,Glyphosate,2603,0,0,0,0,0,35,0,0,0,0,0,30,1,35.4748,78.58158625,0.334952767
8/4/2016,2603,2258,1794,1250,2515,0,2,26,S3,Glyphosate,2603,0,0,0,0,0,35,0,0,0,0,0,30,1,35.4748,78.58158625,0.335989376
8/4/2016,2603,2241,1787,1244,2555,0,2,26,S3,Glyphosate,2603,0,0,0,0,0,35,0,0,0,0,0,30,1,35.4748,78.58158625,0.345090813
8/4/2016,2604,2235,1763,1235,2562,0,2,26,S3,Glyphosate,2604,0,0,0,5,5,20,0,0,0,1.25,3.125,3.75,0,35.4748,78.58158625,0.349486437
8/4/2016,2604,2231,1759,1235,2612,0,2,26,S3,Glyphosate,2604,0,0,0,5,5,20,0,0,0,1.25,3.125,3.75,0,35.4748,78.58158625,0.357941253
8/4/2016,2604,2229,1764,1245,2653,0,2,26,S3,Glyphosate,2604,0,0,0,5,5,20,0,0,0,1.25,3.125,3.75,0,35.4748,78.58158625,0.361210877
8/4/2016,2604,2230,1767,1234,2567,0,2,26,S3,Glyphosate,2604,0,0,0,5,5,20,0,0,0,1.25,3.125,3.75,0,35.4748,78.58158625,0.350697185
8/4/2016,2604,2237,1770,1244,2608,0,2,26,S3,Glyphosate,2604,0,0,0,5,5,20,0,0,0,1.25,3.125,3.75,0,35.4748,78.58158625,0.354101765
8/4/2016,2604,2237,1771,1251,2643,0,2,26,S3,Glyphosate,2604,0,0,0,5,5,20,0,0,0,1.25,3.125,3.75,0,35.4748,78.58158625,0.357473035
8/4/2016,2604,2218,1763,1232,2551,0,2,26,S3,Glyphosate,2604,0,0,0,5,5,20,0,0,0,1.25,3.125,3.75,0,35.4748,78.58158625,0.348665081
8/4/2016,2604,2227,1762,1241,2588,0,2,26,S3,Glyphosate,2604,0,0,0,5,5,20,0,0,0,1.25,3.125,3.75,0,35.4748,78.58158625,0.351788979
